date_heure,libelle,montant_eur,type,categorie
2025-05-01 10:15:00,CB - Emma Roux,180.0,Recette,Paiement client
2025-05-01 11:18:00,CB - Louise Durand,130.0,Recette,Paiement client
2025-05-01 11:45:00,CB - Eva Robert,25.0,Recette,Paiement client
2025-05-01 14:42:00,CB - Camille Bertrand,130.0,Recette,Paiement client
2025-05-01 15:57:00,CB - Pauline Lambert,150.0,Recette,Paiement client
2025-05-01 17:02:00,CB - Marine Martin,140.0,Recette,Paiement client
2025-05-01 18:10:00,CB - Emma Bertrand,140.0,Recette,Paiement client
2025-05-02 09:15:00,CB - Pauline Bertrand,25.0,Recette,Paiement client
2025-05-02 09:50:00,CB - Jade Lambert,75.0,Recette,Paiement client
2025-05-03 11:15:00,CB - Anaïs Dupont,180.0,Recette,Paiement client
2025-05-03 12:02:00,CB - Jade Morel,90.0,Recette,Paiement client
2025-05-05 09:00:00,Achats consommables,-55.28,Charge,Consommables
2025-05-05 09:00:00,Assurance professionnelle,-45.0,Charge,Assurance
2025-05-05 09:30:00,CB - Emma Dupont,90.0,Recette,Paiement client
2025-05-05 10:06:00,CB - Sarah Petit,65.0,Recette,Paiement client
2025-05-05 10:42:00,CB - Hana Durand,65.0,Recette,Paiement client
2025-05-06 09:50:00,CB - Camille Dupont,130.0,Recette,Paiement client
2025-05-06 10:33:00,CB - Julie Vincent,90.0,Recette,Paiement client
2025-05-06 11:16:00,CB - Eva André,75.0,Recette,Paiement client
2025-05-06 12:04:00,CB - Lucie Lefèvre,75.0,Recette,Paiement client
2025-05-07 09:30:00,CB - Hana Thomas,90.0,Recette,Paiement client
2025-05-07 11:01:00,CB - Lina Roux,100.0,Recette,Paiement client
2025-05-07 12:11:00,CB - Camille Robert,120.0,Recette,Paiement client
2025-05-07 13:40:00,CB - Clara Robert,75.0,Recette,Paiement client
2025-05-08 09:15:00,CB - Zoé Garcia,50.0,Recette,Paiement client
2025-05-08 10:02:00,CB - Zoé Girard,100.0,Recette,Paiement client
2025-05-09 09:20:00,CB - Marine Morel,65.0,Recette,Paiement client
2025-05-10 09:00:00,Électricité,-120.0,Charge,Énergie
2025-05-10 10:30:00,CB - Noémie David,90.0,Recette,Paiement client
2025-05-10 11:43:00,CB - Nina Dupont,150.0,Recette,Paiement client
2025-05-10 12:30:00,CB - Emma Roux,100.0,Recette,Paiement client
2025-05-10 13:55:00,CB - Amina Girard,180.0,Recette,Paiement client
2025-05-12 09:00:00,Achats consommables,-62.93,Charge,Consommables
2025-05-12 09:00:00,Hébergement site web,-12.0,Charge,Site web
2025-05-12 09:20:00,CB - Lucie Lefèvre,65.0,Recette,Paiement client
2025-05-12 09:50:00,CB - Manon Martin,50.0,Recette,Paiement client
2025-05-12 11:10:00,CB - Lucie Dupont,150.0,Recette,Paiement client
2025-05-12 14:30:00,CB - Eva Simon,180.0,Recette,Paiement client
2025-05-12 15:06:00,CB - Clara Fournier,65.0,Recette,Paiement client
2025-05-12 15:35:00,CB - Maëlys Mercier,50.0,Recette,Paiement client
2025-05-12 16:17:00,CB - Anaïs David,90.0,Recette,Paiement client
2025-05-12 17:22:00,CB - Chloé Dupont,140.0,Recette,Paiement client
2025-05-12 18:26:00,CB - Noémie Michel,130.0,Recette,Paiement client
2025-05-13 09:15:00,CB - Alice Dupont,25.0,Recette,Paiement client
2025-05-13 09:52:00,CB - Pauline Lefèvre,65.0,Recette,Paiement client
2025-05-13 10:23:00,CB - Océane Legrand,25.0,Recette,Paiement client
2025-05-13 10:49:00,CB - Hana André,25.0,Recette,Paiement client
2025-05-13 12:02:00,CB - Emma Bertrand,150.0,Recette,Paiement client
2025-05-13 14:15:00,CB - Clara Francois,150.0,Recette,Paiement client
2025-05-13 15:01:00,CB - Pauline Michel,90.0,Recette,Paiement client
2025-05-13 15:34:00,CB - Julie Petit,65.0,Recette,Paiement client
2025-05-15 09:40:00,CB - Lina Roux,110.0,Recette,Paiement client
2025-05-15 10:30:00,CB - Manon Legrand,110.0,Recette,Paiement client
2025-05-16 09:20:00,CB - Noémie Bertrand,65.0,Recette,Paiement client
2025-05-17 10:35:00,CB - Anaïs Legrand,100.0,Recette,Paiement client
2025-05-17 11:43:00,CB - Jade Bertrand,130.0,Recette,Paiement client
2025-05-19 09:00:00,Achats consommables,-56.63,Charge,Consommables
2025-05-19 09:40:00,CB - Lina Dubois,110.0,Recette,Paiement client
2025-05-19 10:07:00,CB - Zoé Vincent,35.0,Recette,Paiement client
2025-05-19 10:46:00,CB - Anaïs Robert,75.0,Recette,Paiement client
2025-05-19 14:45:00,CB - Agathe Martin,220.0,Recette,Paiement client
2025-05-19 15:35:00,CB - Anaïs Thomas,110.0,Recette,Paiement client
2025-05-19 18:03:00,CB - Agathe Lefèvre,120.0,Recette,Paiement client
2025-05-20 09:40:00,CB - Inès Michel,110.0,Recette,Paiement client
2025-05-20 10:27:00,CB - Louise Bertrand,100.0,Recette,Paiement client
2025-05-20 11:23:00,CB - Margaux Dubois,110.0,Recette,Paiement client
2025-05-20 14:30:00,CB - Agathe Thomas,180.0,Recette,Paiement client
2025-05-20 16:46:00,CB - Alice Lefèvre,280.0,Recette,Paiement client
2025-05-21 09:25:00,CB - Eva Lefèvre,75.0,Recette,Paiement client
2025-05-21 10:06:00,CB - Maëlys Bonnet,90.0,Recette,Paiement client
2025-05-21 10:58:00,CB - Lucie Renaud,110.0,Recette,Paiement client
2025-05-22 09:20:00,CB - Agathe Simon,65.0,Recette,Paiement client
2025-05-22 10:42:00,CB - Emma Simon,150.0,Recette,Paiement client
2025-05-23 11:28:00,CB - Pauline Francois,220.0,Recette,Paiement client
2025-05-24 11:00:00,CB - Inès Robert,150.0,Recette,Paiement client
2025-05-26 09:00:00,Achats consommables,-48.15,Charge,Consommables
2025-05-26 09:20:00,CB - Amina Martin,65.0,Recette,Paiement client
2025-05-26 09:38:00,CB - Sarah Girard,25.0,Recette,Paiement client
2025-05-26 10:14:00,CB - Maëlys Richard,75.0,Recette,Paiement client
2025-05-26 11:22:00,CB - Pauline Lambert,140.0,Recette,Paiement client
2025-05-26 13:50:00,CB - Camille Bertrand,100.0,Recette,Paiement client
2025-05-26 14:45:00,CB - Margaux Dupont,100.0,Recette,Paiement client
2025-05-26 15:15:00,CB - Sarah Vincent,50.0,Recette,Paiement client
2025-05-27 09:20:00,CB - Margaux Legrand,65.0,Recette,Paiement client
2025-05-27 10:04:00,CB - Agathe Michel,90.0,Recette,Paiement client
2025-05-27 11:26:00,CB - Agathe Moreau,65.0,Recette,Paiement client
2025-05-28 10:30:00,CB - Maya Richard,220.0,Recette,Paiement client
2025-05-28 10:58:00,CB - Pauline Lambert,25.0,Recette,Paiement client
2025-05-28 12:13:00,CB - Anaïs Dupont,150.0,Recette,Paiement client
2025-05-28 13:30:00,CB - Alice Richard,50.0,Recette,Paiement client
2025-05-29 09:55:00,CB - Louise Durand,140.0,Recette,Paiement client
2025-05-29 10:48:00,CB - Charlotte Girard,100.0,Recette,Paiement client
2025-05-30 09:50:00,CB - Elise André,130.0,Recette,Paiement client
2025-05-30 10:17:00,CB - Anaïs Robert,25.0,Recette,Paiement client
2025-05-30 11:28:00,CB - Chloé Durand,25.0,Recette,Paiement client
2025-05-30 11:51:00,CB - Anaïs Morel,25.0,Recette,Paiement client
2025-06-01 09:00:00,Frais compte pro,-15.0,Charge,Frais bancaires
2025-06-01 09:00:00,Abonnement Planity,-80.0,Charge,Logiciel / abonnement
2025-06-01 09:00:00,Loyer cabinet,-1200.0,Charge,Loyer
2025-06-02 09:00:00,Achats consommables,-68.65,Charge,Consommables
2025-06-02 09:30:00,CB - Louise Michel,90.0,Recette,Paiement client
2025-06-02 10:43:00,CB - Nina Dupont,150.0,Recette,Paiement client
2025-06-02 11:28:00,CB - Agathe Richard,100.0,Recette,Paiement client
2025-06-03 09:15:00,CB - Agathe Girard,25.0,Recette,Paiement client
2025-06-03 09:42:00,CB - Camille Thomas,50.0,Recette,Paiement client
2025-06-03 10:33:00,CB - Jade Lambert,90.0,Recette,Paiement client
2025-06-04 09:45:00,CB - Camille Dupont,120.0,Recette,Paiement client
2025-06-04 10:46:00,CB - Louise Roux,120.0,Recette,Paiement client
2025-06-04 11:52:00,CB - Amina Girard,140.0,Recette,Paiement client
2025-06-04 13:40:00,CB - Maëlys Mercier,75.0,Recette,Paiement client
2025-06-04 14:56:00,CB - Eva Simon,140.0,Recette,Paiement client
2025-06-04 15:52:00,CB - Lina Bonnet,100.0,Recette,Paiement client
2025-06-04 16:35:00,CB - Jade Morel,90.0,Recette,Paiement client
2025-06-04 17:50:00,CB - Chloé Dupont,140.0,Recette,Paiement client
2025-06-05 09:00:00,Assurance professionnelle,-45.0,Charge,Assurance
2025-06-05 11:26:00,CB - Emma Bertrand,150.0,Recette,Paiement client
2025-06-05 14:15:00,CB - Eva Robert,150.0,Recette,Paiement client
2025-06-05 14:39:00,CB - Noémie Petit,35.0,Recette,Paiement client
2025-06-05 16:30:00,CB - Clara Francois,140.0,Recette,Paiement client
2025-06-06 10:43:00,CB - Pauline Bertrand,130.0,Recette,Paiement client
2025-06-06 11:36:00,CB - Julie Vincent,100.0,Recette,Paiement client
2025-06-07 10:15:00,CB - Manon Fournier,50.0,Recette,Paiement client
2025-06-07 11:19:00,CB - Marine Martin,120.0,Recette,Paiement client
2025-06-07 11:44:00,CB - Maëlys Vincent,50.0,Recette,Paiement client
2025-06-07 12:25:00,CB - Manon Legrand,90.0,Recette,Paiement client
2025-06-09 09:00:00,Achats consommables,-43.19,Charge,Consommables
2025-06-09 09:10:00,CB - Manon Bertrand,35.0,Recette,Paiement client
2025-06-09 09:50:00,CB - Anaïs David,75.0,Recette,Paiement client
2025-06-10 09:00:00,Électricité,-120.0,Charge,Énergie
2025-06-11 09:20:00,CB - Hana Thomas,65.0,Recette,Paiement client
2025-06-11 10:00:00,CB - Lina Roux,90.0,Recette,Paiement client
2025-06-11 11:02:00,CB - Agathe Lefèvre,130.0,Recette,Paiement client
2025-06-11 12:02:00,CB - Noémie Michel,110.0,Recette,Paiement client
2025-06-11 14:00:00,CB - Jade Bertrand,120.0,Recette,Paiement client
2025-06-11 14:27:00,CB - Julie Vincent,25.0,Recette,Paiement client
2025-06-12 09:00:00,Hébergement site web,-12.0,Charge,Site web
2025-06-12 09:25:00,CB - Zoé Girard,75.0,Recette,Paiement client
2025-06-12 10:36:00,CB - Agathe Thomas,150.0,Recette,Paiement client
2025-06-12 12:16:00,CB - Alice Lefèvre,220.0,Recette,Paiement client
2025-06-13 09:20:00,CB - Manon Bonnet,65.0,Recette,Paiement client
2025-06-13 09:48:00,CB - Sarah Garcia,25.0,Recette,Paiement client
2025-06-13 10:29:00,CB - Sarah Petit,65.0,Recette,Paiement client
2025-06-14 10:35:00,CB - Anaïs Thomas,100.0,Recette,Paiement client
2025-06-15 09:00:00,Entretien machine électrolyse,-250.0,Charge,Maintenance
2025-06-16 09:00:00,Achats consommables,-75.9,Charge,Consommables
2025-06-16 11:13:00,CB - Alice Dupont,220.0,Recette,Paiement client
2025-06-16 12:18:00,CB - Maëlys Morel,140.0,Recette,Paiement client
2025-06-16 13:35:00,CB - Nina Mercier,65.0,Recette,Paiement client
2025-06-16 14:05:00,CB - Emma Roux,65.0,Recette,Paiement client
2025-06-16 15:19:00,CB - Inès Robert,150.0,Recette,Paiement client
2025-06-16 15:59:00,CB - Lina Roux,90.0,Recette,Paiement client
2025-06-16 17:41:00,CB - Emma Simon,130.0,Recette,Paiement client
2025-06-17 09:15:00,CB - Hana Durand,25.0,Recette,Paiement client
2025-06-17 10:48:00,CB - Pauline Francois,180.0,Recette,Paiement client
2025-06-17 11:18:00,CB - Lucie Lefèvre,65.0,Recette,Paiement client
2025-06-17 12:20:00,CB - Eva Thomas,120.0,Recette,Paiement client
2025-06-17 14:05:00,CB - Océane Legrand,130.0,Recette,Paiement client
2025-06-17 15:38:00,CB - Agathe Martin,180.0,Recette,Paiement client
2025-06-18 09:40:00,CB - Margaux Dubois,110.0,Recette,Paiement client
2025-06-18 10:20:00,CB - Noémie David,75.0,Recette,Paiement client
2025-06-18 11:21:00,CB - Emma Bertrand,120.0,Recette,Paiement client
2025-06-19 09:15:00,CB - Manon Roux,25.0,Recette,Paiement client
2025-06-20 10:30:00,CB - Maya Richard,220.0,Recette,Paiement client
2025-06-21 10:20:00,CB - Pauline Michel,65.0,Recette,Paiement client
2025-06-21 10:55:00,CB - Anaïs Legrand,75.0,Recette,Paiement client
2025-06-23 09:00:00,Achats consommables,-56.09,Charge,Consommables
2025-06-23 09:55:00,CB - Elise André,140.0,Recette,Paiement client
2025-06-23 10:45:00,CB - Lucie Renaud,90.0,Recette,Paiement client
2025-06-23 13:35:00,CB - Lina Dubois,65.0,Recette,Paiement client
2025-06-23 14:40:00,CB - Camille Bertrand,110.0,Recette,Paiement client
2025-06-23 15:12:00,CB - Inès Michel,50.0,Recette,Paiement client
2025-06-24 09:15:00,CB - Noémie Bertrand,50.0,Recette,Paiement client
2025-06-24 09:42:00,CB - Anaïs Robert,50.0,Recette,Paiement client
2025-06-24 10:12:00,CB - Pauline Lefèvre,65.0,Recette,Paiement client
2025-06-24 11:22:00,CB - Anaïs Dupont,150.0,Recette,Paiement client
2025-06-24 12:08:00,CB - Camille Robert,100.0,Recette,Paiement client
2025-06-25 09:25:00,CB - Agathe Richard,75.0,Recette,Paiement client
2025-06-25 10:23:00,CB - Jade Petit,120.0,Recette,Paiement client
2025-06-25 11:12:00,CB - Maëlys Bonnet,90.0,Recette,Paiement client
2025-06-26 10:47:00,CB - Zoé Thomas,90.0,Recette,Paiement client
2025-06-26 11:22:00,CB - Camille Dupont,25.0,Recette,Paiement client
2025-06-26 11:51:00,CB - Agathe Legrand,25.0,Recette,Paiement client
2025-06-27 10:00:00,CB - Nina Dupont,150.0,Recette,Paiement client
2025-06-28 11:17:00,CB - Agathe Simon,90.0,Recette,Paiement client
2025-06-30 09:00:00,Achats consommables,-68.9,Charge,Consommables
2025-06-30 09:45:00,CB - Lucie Dupont,120.0,Recette,Paiement client
2025-06-30 10:39:00,CB - Chloé Dupont,110.0,Recette,Paiement client
2025-06-30 11:11:00,CB - Maëlys Mercier,65.0,Recette,Paiement client
2025-06-30 14:30:00,CB - Eva Simon,180.0,Recette,Paiement client
2025-06-30 15:21:00,CB - Pauline Bertrand,110.0,Recette,Paiement client
2025-06-30 16:26:00,CB - Emma Bertrand,120.0,Recette,Paiement client
2025-06-30 17:39:00,CB - Clara Francois,140.0,Recette,Paiement client
2025-06-30 18:08:00,CB - Margaux Dupont,50.0,Recette,Paiement client
2025-07-01 09:00:00,Abonnement Planity,-80.0,Charge,Logiciel / abonnement
2025-07-01 09:00:00,Loyer cabinet,-1200.0,Charge,Loyer
2025-07-01 09:00:00,Frais compte pro,-15.0,Charge,Frais bancaires
2025-07-01 09:50:00,CB - Amina Girard,130.0,Recette,Paiement client
2025-07-01 10:10:00,CB - Amina Martin,25.0,Recette,Paiement client
2025-07-01 10:37:00,CB - Louise Durand,25.0,Recette,Paiement client
2025-07-02 09:55:00,CB - Pauline Lambert,140.0,Recette,Paiement client
2025-07-02 12:02:00,CB - Emma Roux,180.0,Recette,Paiement client
2025-07-03 09:10:00,CB - Agathe Moreau,35.0,Recette,Paiement client
2025-07-03 10:00:00,CB - Charlotte Girard,100.0,Recette,Paiement client
2025-07-03 10:37:00,CB - Noémie Lambert,75.0,Recette,Paiement client
2025-07-04 10:00:00,CB - Anaïs Robert,150.0,Recette,Paiement client
2025-07-05 09:00:00,Assurance professionnelle,-45.0,Charge,Assurance
2025-07-05 10:40:00,CB - Camille Dupont,110.0,Recette,Paiement client
2025-07-07 09:00:00,Achats consommables,-70.17,Charge,Consommables
2025-07-07 09:15:00,CB - Sarah Girard,50.0,Recette,Paiement client
2025-07-07 10:10:00,CB - Agathe Lefèvre,110.0,Recette,Paiement client
2025-07-07 11:20:00,CB - Agathe Thomas,140.0,Recette,Paiement client
2025-07-07 14:30:00,CB - Alice Lefèvre,180.0,Recette,Paiement client
2025-07-08 09:20:00,CB - Jade Lambert,65.0,Recette,Paiement client
2025-07-08 10:08:00,CB - Jade Bertrand,90.0,Recette,Paiement client
2025-07-08 10:55:00,CB - Agathe Girard,100.0,Recette,Paiement client
2025-07-09 09:30:00,CB - Anaïs David,90.0,Recette,Paiement client
2025-07-09 10:14:00,CB - Lina Bonnet,90.0,Recette,Paiement client
2025-07-09 14:30:00,CB - Alice Dupont,180.0,Recette,Paiement client
2025-07-09 14:58:00,CB - Nina Lambert,25.0,Recette,Paiement client
2025-07-10 09:00:00,Électricité,-120.0,Charge,Énergie
2025-07-10 09:15:00,CB - Emma Martin,25.0,Recette,Paiement client
2025-07-10 09:45:00,CB - Louise Michel,50.0,Recette,Paiement client
2025-07-10 10:28:00,CB - Emma Dupont,75.0,Recette,Paiement client
2025-07-11 10:00:00,CB - Inès Robert,150.0,Recette,Paiement client
2025-07-11 10:36:00,CB - Louise Roux,75.0,Recette,Paiement client
2025-07-11 11:36:00,CB - Elise Bonnet,130.0,Recette,Paiement client
2025-07-11 13:55:00,CB - Sarah Martin,110.0,Recette,Paiement client
2025-07-12 09:00:00,Hébergement site web,-12.0,Charge,Site web
2025-07-12 10:15:00,CB - Jade Mercier,25.0,Recette,Paiement client
2025-07-14 09:00:00,Achats consommables,-58.27,Charge,Consommables
2025-07-14 09:35:00,CB - Noémie Michel,100.0,Recette,Paiement client
2025-07-14 10:41:00,CB - Emma Simon,130.0,Recette,Paiement client
2025-07-14 11:42:00,CB - Anaïs Thomas,120.0,Recette,Paiement client
2025-07-14 12:17:00,CB - Sarah Bernard,25.0,Recette,Paiement client
2025-07-14 13:50:00,CB - Louise Bertrand,100.0,Recette,Paiement client
2025-07-14 14:28:00,CB - Noémie Petit,65.0,Recette,Paiement client
2025-07-15 10:15:00,CB - Pauline Francois,180.0,Recette,Paiement client
2025-07-15 13:50:00,CB - Eva Thomas,100.0,Recette,Paiement client
2025-07-16 09:55:00,CB - Julie Vincent,140.0,Recette,Paiement client
2025-07-16 11:03:00,CB - Maëlys Morel,130.0,Recette,Paiement client
2025-07-16 12:08:00,CB - Maëlys Vincent,50.0,Recette,Paiement client
2025-07-16 14:05:00,CB - Emma Bertrand,130.0,Recette,Paiement client
2025-07-17 09:10:00,CB - Zoé Morel,35.0,Recette,Paiement client
2025-07-17 10:13:00,CB - Elise André,120.0,Recette,Paiement client
2025-07-18 09:20:00,CB - Sarah Garcia,65.0,Recette,Paiement client
2025-07-18 09:56:00,CB - Lina Roux,75.0,Recette,Paiement client
2025-07-19 10:15:00,CB - Julie Leroy,50.0,Recette,Paiement client
2025-07-19 10:47:00,CB - Zoé Girard,65.0,Recette,Paiement client
2025-07-19 12:07:00,CB - Agathe Martin,150.0,Recette,Paiement client
2025-07-21 09:00:00,Achats consommables,-44.81,Charge,Consommables
2025-07-21 10:10:00,CB - Agathe Richard,90.0,Recette,Paiement client
2025-07-21 12:02:00,CB - Lina Roux,65.0,Recette,Paiement client
2025-07-22 09:15:00,CB - Louise Vincent,25.0,Recette,Paiement client
2025-07-22 09:52:00,CB - Manon Bonnet,65.0,Recette,Paiement client
2025-07-22 11:15:00,CB - Hana Durand,150.0,Recette,Paiement client
2025-07-22 11:43:00,CB - Maya Simon,50.0,Recette,Paiement client
2025-07-22 13:55:00,CB - Camille Robert,110.0,Recette,Paiement client
2025-07-23 09:50:00,CB - Eva Robert,130.0,Recette,Paiement client
2025-07-23 10:39:00,CB - Camille Bertrand,100.0,Recette,Paiement client
2025-07-23 11:47:00,CB - Anaïs Dupont,140.0,Recette,Paiement client
2025-07-24 10:00:00,CB - Manon Roux,150.0,Recette,Paiement client
2025-07-24 10:51:00,CB - Pauline Bertrand,100.0,Recette,Paiement client
2025-07-25 10:00:00,CB - Pauline Lambert,150.0,Recette,Paiement client
2025-07-25 10:28:00,CB - Sarah Petit,50.0,Recette,Paiement client
2025-07-25 10:58:00,CB - Emma Roux,50.0,Recette,Paiement client
2025-07-28 09:00:00,Achats consommables,-54.05,Charge,Consommables
2025-07-28 10:34:00,CB - Lucie Dupont,120.0,Recette,Paiement client
2025-07-28 13:45:00,CB - Lucie Renaud,90.0,Recette,Paiement client
2025-07-28 14:47:00,CB - Eva Simon,120.0,Recette,Paiement client
2025-07-28 15:58:00,CB - Chloé Dupont,90.0,Recette,Paiement client
2025-07-28 16:53:00,CB - Emma Bertrand,110.0,Recette,Paiement client
2025-07-28 17:28:00,CB - Margaux Legrand,50.0,Recette,Paiement client
2025-07-28 18:04:00,CB - Agathe Michel,75.0,Recette,Paiement client
2025-07-28 18:50:00,CB - Anaïs Legrand,75.0,Recette,Paiement client
2025-07-29 09:40:00,CB - Clara Francois,110.0,Recette,Paiement client
2025-07-29 10:12:00,CB - Lina Dubois,65.0,Recette,Paiement client
2025-07-30 09:45:00,CB - Louise Durand,120.0,Recette,Paiement client
2025-07-30 10:17:00,CB - Inès Michel,50.0,Recette,Paiement client
2025-07-30 11:30:00,CB - Amina Girard,130.0,Recette,Paiement client
2025-07-30 11:56:00,CB - Clara Simon,25.0,Recette,Paiement client
2025-07-30 13:40:00,CB - Manon Legrand,75.0,Recette,Paiement client
2025-07-30 14:13:00,CB - Noémie David,50.0,Recette,Paiement client
2025-07-31 10:32:00,CB - Agathe Girard,65.0,Recette,Paiement client
2025-07-31 11:54:00,CB - Camille Dupont,150.0,Recette,Paiement client
2025-08-01 09:00:00,Abonnement Planity,-80.0,Charge,Logiciel / abonnement
2025-08-01 09:00:00,Frais compte pro,-15.0,Charge,Frais bancaires
2025-08-01 09:00:00,Loyer cabinet,-1200.0,Charge,Loyer
2025-08-01 09:20:00,CB - Maëlys Bonnet,65.0,Recette,Paiement client
2025-08-02 10:15:00,CB - Anaïs Robert,50.0,Recette,Paiement client
2025-08-02 10:50:00,CB - Pauline Michel,65.0,Recette,Paiement client
2025-08-04 09:00:00,Achats consommables,-49.08,Charge,Consommables
2025-08-04 09:30:00,CB - Agathe Lefèvre,90.0,Recette,Paiement client
2025-08-04 10:30:00,CB - Sarah Martin,120.0,Recette,Paiement client
2025-08-04 11:48:00,CB - Alice Dupont,150.0,Recette,Paiement client
2025-08-04 15:07:00,CB - Alice Lefèvre,150.0,Recette,Paiement client
