date_heure,date_heure_fin,nom_client,client_id,zone,type_prestation,duree_prestation_min,montant_recu_eur,statut,temps_non_facture_min
2025-04-26 10:00:00,2025-04-26 10:15:00,Pauline Bernard,1121,Sourcils,Séance électrolyse,15,50,Réalisé,6
2025-04-28 09:00:00,2025-04-28 09:45:00,Charlotte Girard,1157,Menton,Séance électrolyse,45,120,Réalisé,8
2025-04-28 09:58:00,2025-04-28 10:08:00,Manon Bertrand,1115,Seins,Séance électrolyse,10,35,Réalisé,5
2025-04-28 10:18:00,2025-04-28 10:28:00,Léa Durand,1117,Menton,Séance électrolyse,10,35,Réalisé,14
2025-04-28 10:47:00,2025-04-28 10:52:00,Charlotte Robert,1104,Lèvres,Séance électrolyse,5,25,Réalisé,5
2025-04-28 11:02:00,2025-04-28 11:17:00,Agathe Richard,1198,Lèvres,Consultation préalable,15,0,Annulé,6
2025-04-28 11:28:00,2025-04-28 12:23:00,Jade Petit,1176,Menton,Séance électrolyse,55,140,Réalisé,5
2025-04-29 09:00:00,2025-04-29 09:05:00,Manon Simon,1120,Menton,Séance électrolyse,5,0,Annulé,6
2025-04-29 09:16:00,2025-04-29 10:16:00,Emma Simon,1178,Menton,Séance électrolyse,60,150,Réalisé,12
2025-04-29 10:33:00,2025-04-29 10:53:00,Margaux Legrand,1173,Doigts,Séance électrolyse,20,65,Réalisé,6
2025-04-29 11:04:00,2025-04-29 11:24:00,Noémie Petit,1132,Lèvres,Séance électrolyse,20,65,Réalisé,5
2025-04-29 11:34:00,2025-04-29 12:09:00,Agathe Michel,1174,Lèvres,Séance électrolyse,35,0,No-show,6
2025-04-30 09:00:00,2025-04-30 09:55:00,Louise Roux,1151,Poitrine,Séance électrolyse,55,140,Réalisé,8
2025-04-30 10:08:00,2025-04-30 11:23:00,Eva Thomas,1185,Nuque,Séance électrolyse,75,180,Réalisé,7
2025-04-30 13:15:00,2025-04-30 14:45:00,Pauline Francois,1180,Poitrine,Séance électrolyse,90,220,Réalisé,7
2025-05-01 09:00:00,2025-05-01 10:15:00,Emma Roux,1165,Dos,Séance électrolyse,75,180,Réalisé,8
2025-05-01 10:28:00,2025-05-01 11:18:00,Louise Durand,1170,Aisselles,Séance électrolyse,50,130,Réalisé,7
2025-05-01 11:30:00,2025-05-01 11:45:00,Eva Robert,1203,Menton,Consultation préalable,15,25,Réalisé,12
2025-05-01 13:15:00,2025-05-01 13:40:00,Maëlys Vincent,1145,Orteils,Séance électrolyse,25,0,Annulé,7
2025-05-01 13:52:00,2025-05-01 14:42:00,Camille Bertrand,1182,Menton,Séance électrolyse,50,130,Réalisé,10
2025-05-01 14:57:00,2025-05-01 15:57:00,Pauline Lambert,1181,Nuque,Séance électrolyse,60,150,Réalisé,5
2025-05-01 16:07:00,2025-05-01 17:02:00,Marine Martin,1142,Dos,Séance électrolyse,55,140,Réalisé,8
2025-05-01 17:15:00,2025-05-01 18:10:00,Emma Bertrand,1179,Maillot,Séance électrolyse,55,140,Réalisé,8
2025-05-02 09:00:00,2025-05-02 09:15:00,Pauline Bertrand,1205,Lèvres,Consultation préalable,15,25,Réalisé,5
2025-05-02 09:25:00,2025-05-02 09:50:00,Jade Lambert,1162,Lèvres,Séance électrolyse,25,75,Réalisé,10
2025-05-03 10:00:00,2025-05-03 11:15:00,Anaïs Dupont,1184,Maillot,Séance électrolyse,75,180,Réalisé,12
2025-05-03 11:32:00,2025-05-03 12:02:00,Jade Morel,1158,Lèvres,Séance électrolyse,30,90,Réalisé,5
2025-05-03 12:12:00,2025-05-03 13:02:00,Lina Bonnet,1160,Ventre,Séance électrolyse,50,0,Annulé,2
2025-05-05 09:00:00,2025-05-05 09:30:00,Emma Dupont,1161,Menton,Séance électrolyse,30,90,Réalisé,11
2025-05-05 09:46:00,2025-05-05 10:06:00,Sarah Petit,1137,Sourcils,Séance électrolyse,20,65,Réalisé,11
2025-05-05 10:22:00,2025-05-05 10:42:00,Hana Durand,1127,Aisselles,Séance électrolyse,20,65,Réalisé,14
2025-05-06 09:00:00,2025-05-06 09:50:00,Camille Dupont,1168,Maillot,Séance électrolyse,50,130,Réalisé,8
2025-05-06 10:03:00,2025-05-06 10:33:00,Julie Vincent,1155,Menton,Séance électrolyse,30,90,Réalisé,13
2025-05-06 10:51:00,2025-05-06 11:16:00,Eva André,1107,Maillot,Séance électrolyse,25,75,Réalisé,18
2025-05-06 11:39:00,2025-05-06 12:04:00,Lucie Lefèvre,1114,Poitrine,Séance électrolyse,25,75,Réalisé,9
2025-05-07 09:00:00,2025-05-07 09:30:00,Hana Thomas,1149,Ventre,Séance électrolyse,30,90,Réalisé,5
2025-05-07 09:40:00,2025-05-07 10:10:00,Manon Bonnet,1133,Menton,Séance électrolyse,30,0,No-show,11
2025-05-07 10:26:00,2025-05-07 11:01:00,Lina Roux,1147,Nuque,Séance électrolyse,35,100,Réalisé,20
2025-05-07 11:26:00,2025-05-07 12:11:00,Camille Robert,1200,Ventre,Séance électrolyse,45,120,Réalisé,10
2025-05-07 13:15:00,2025-05-07 13:40:00,Clara Robert,1123,Menton,Séance électrolyse,25,75,Réalisé,7
2025-05-08 09:00:00,2025-05-08 09:15:00,Zoé Garcia,1021,Sourcils,Entretien annuel,15,50,Réalisé,7
2025-05-08 09:27:00,2025-05-08 10:02:00,Zoé Girard,1148,Lèvres,Séance électrolyse,35,100,Réalisé,13
2025-05-09 09:00:00,2025-05-09 09:20:00,Marine Morel,1106,Sourcils,Séance électrolyse,20,65,Réalisé,7
2025-05-10 10:00:00,2025-05-10 10:30:00,Noémie David,1134,Aisselles,Séance électrolyse,30,90,Réalisé,8
2025-05-10 10:43:00,2025-05-10 11:43:00,Nina Dupont,1192,Poitrine,Séance électrolyse,60,150,Réalisé,7
2025-05-10 11:55:00,2025-05-10 12:30:00,Emma Roux,1143,Lèvres,Séance électrolyse,35,100,Réalisé,5
2025-05-10 12:40:00,2025-05-10 13:55:00,Amina Girard,1183,Menton,Séance électrolyse,75,180,Réalisé,5
2025-05-12 09:00:00,2025-05-12 09:20:00,Lucie Lefèvre,1113,Aisselles,Séance électrolyse,20,65,Réalisé,10
2025-05-12 09:35:00,2025-05-12 09:50:00,Manon Martin,1122,Orteils,Séance électrolyse,15,50,Réalisé,15
2025-05-12 10:10:00,2025-05-12 11:10:00,Lucie Dupont,1188,Visage,Séance électrolyse,60,150,Réalisé,8
2025-05-12 13:15:00,2025-05-12 14:30:00,Eva Simon,1193,Ventre,Séance électrolyse,75,180,Réalisé,11
2025-05-12 14:46:00,2025-05-12 15:06:00,Clara Fournier,1027,Visage,Entretien annuel,20,65,Réalisé,9
2025-05-12 15:20:00,2025-05-12 15:35:00,Maëlys Mercier,1189,Favoris,Séance électrolyse,15,50,Réalisé,7
2025-05-12 15:47:00,2025-05-12 16:17:00,Anaïs David,1172,Doigts,Séance électrolyse,30,90,Réalisé,5
2025-05-12 16:27:00,2025-05-12 17:22:00,Chloé Dupont,1194,Menton,Séance électrolyse,55,140,Réalisé,9
2025-05-12 17:36:00,2025-05-12 18:26:00,Noémie Michel,1166,Menton,Séance électrolyse,50,130,Réalisé,16
2025-05-13 09:00:00,2025-05-13 09:15:00,Alice Dupont,1202,Maillot,Consultation préalable,15,25,Réalisé,12
2025-05-13 09:32:00,2025-05-13 09:52:00,Pauline Lefèvre,1128,Seins,Séance électrolyse,20,65,Réalisé,11
2025-05-13 10:08:00,2025-05-13 10:23:00,Océane Legrand,1206,Nuque,Consultation préalable,15,25,Réalisé,16
2025-05-13 10:44:00,2025-05-13 10:49:00,Hana André,1111,Orteils,Séance électrolyse,5,25,Réalisé,8
2025-05-13 11:02:00,2025-05-13 12:02:00,Emma Bertrand,1190,Menton,Séance électrolyse,60,150,Réalisé,5
2025-05-13 13:15:00,2025-05-13 14:15:00,Clara Francois,1201,Maillot,Séance électrolyse,60,150,Réalisé,11
2025-05-13 14:31:00,2025-05-13 15:01:00,Pauline Michel,1131,Lèvres,Séance électrolyse,30,90,Réalisé,8
2025-05-13 15:14:00,2025-05-13 15:34:00,Julie Petit,1124,Dos,Séance électrolyse,20,65,Réalisé,5
2025-05-15 09:00:00,2025-05-15 09:40:00,Lina Roux,1156,Seins,Séance électrolyse,40,110,Réalisé,5
2025-05-15 09:50:00,2025-05-15 10:30:00,Manon Legrand,1187,Orteils,Séance électrolyse,40,110,Réalisé,13
2025-05-16 09:00:00,2025-05-16 09:20:00,Noémie Bertrand,1135,Maillot,Séance électrolyse,20,65,Réalisé,5
2025-05-16 09:30:00,2025-05-16 09:50:00,Margaux Vincent,1112,Sourcils,Séance électrolyse,20,0,Annulé,4
2025-05-17 10:00:00,2025-05-17 10:35:00,Anaïs Legrand,1152,Aisselles,Séance électrolyse,35,100,Réalisé,13
2025-05-17 10:53:00,2025-05-17 11:43:00,Jade Bertrand,1177,Lèvres,Séance électrolyse,50,130,Réalisé,15
2025-05-19 09:00:00,2025-05-19 09:40:00,Lina Dubois,1154,Lèvres,Séance électrolyse,40,110,Réalisé,12
2025-05-19 09:57:00,2025-05-19 10:07:00,Zoé Vincent,1024,Seins,Entretien annuel,10,35,Réalisé,9
2025-05-19 10:21:00,2025-05-19 10:46:00,Anaïs Robert,1144,Visage,Séance électrolyse,25,75,Réalisé,16
2025-05-19 13:15:00,2025-05-19 14:45:00,Agathe Martin,1167,Dos,Séance électrolyse,90,220,Réalisé,5
2025-05-19 14:55:00,2025-05-19 15:35:00,Anaïs Thomas,1175,Aisselles,Séance électrolyse,40,110,Réalisé,16
2025-05-19 15:56:00,2025-05-19 17:11:00,Maëlys Morel,1171,Maillot,Séance électrolyse,75,0,Annulé,2
2025-05-19 17:18:00,2025-05-19 18:03:00,Agathe Lefèvre,1195,Menton,Séance électrolyse,45,120,Réalisé,10
2025-05-20 09:00:00,2025-05-20 09:40:00,Inès Michel,1153,Seins,Séance électrolyse,40,110,Réalisé,7
2025-05-20 09:52:00,2025-05-20 10:27:00,Louise Bertrand,1169,Nuque,Séance électrolyse,35,100,Réalisé,11
2025-05-20 10:43:00,2025-05-20 11:23:00,Margaux Dubois,1164,Aisselles,Séance électrolyse,40,110,Réalisé,5
2025-05-20 11:33:00,2025-05-20 12:03:00,Zoé Thomas,1136,Nuque,Séance électrolyse,30,0,Annulé,8
2025-05-20 13:15:00,2025-05-20 14:30:00,Agathe Thomas,1197,Menton,Séance électrolyse,75,180,Réalisé,11
2025-05-20 14:46:00,2025-05-20 16:46:00,Alice Lefèvre,1196,Dos,Séance électrolyse,120,280,Réalisé,9
2025-05-21 09:00:00,2025-05-21 09:25:00,Eva Lefèvre,1116,Sourcils,Séance électrolyse,25,75,Réalisé,6
2025-05-21 09:36:00,2025-05-21 10:06:00,Maëlys Bonnet,1150,Visage,Séance électrolyse,30,90,Réalisé,7
2025-05-21 10:18:00,2025-05-21 10:58:00,Lucie Renaud,1163,Menton,Séance électrolyse,40,110,Réalisé,6
2025-05-22 09:00:00,2025-05-22 09:20:00,Agathe Simon,1138,Aisselles,Séance électrolyse,20,65,Réalisé,17
2025-05-22 09:42:00,2025-05-22 10:42:00,Emma Simon,1178,Menton,Séance électrolyse,60,150,Réalisé,11
2025-05-23 09:00:00,2025-05-23 09:50:00,Eva Thomas,1185,Nuque,Séance électrolyse,50,0,Annulé,3
2025-05-23 09:58:00,2025-05-23 11:28:00,Pauline Francois,1180,Poitrine,Séance électrolyse,90,220,Réalisé,14
2025-05-24 10:00:00,2025-05-24 11:00:00,Inès Robert,1199,Aisselles,Séance électrolyse,60,150,Réalisé,12
2025-05-24 11:17:00,2025-05-24 12:07:00,Emma Bertrand,1179,Maillot,Séance électrolyse,50,0,Annulé,5
2025-05-26 09:00:00,2025-05-26 09:20:00,Amina Martin,1146,Aisselles,Séance électrolyse,20,65,Réalisé,8
2025-05-26 09:33:00,2025-05-26 09:38:00,Sarah Girard,1129,Lèvres,Séance électrolyse,5,25,Réalisé,6
2025-05-26 09:49:00,2025-05-26 10:14:00,Maëlys Richard,1141,Lèvres,Séance électrolyse,25,75,Réalisé,8
2025-05-26 10:27:00,2025-05-26 11:22:00,Pauline Lambert,1181,Nuque,Séance électrolyse,55,140,Réalisé,12
2025-05-26 11:39:00,2025-05-26 12:24:00,Jade Petit,1176,Menton,Séance électrolyse,45,0,Annulé,4
2025-05-26 13:15:00,2025-05-26 13:50:00,Camille Bertrand,1182,Menton,Séance électrolyse,35,100,Réalisé,15
2025-05-26 14:10:00,2025-05-26 14:45:00,Margaux Dupont,1159,Seins,Séance électrolyse,35,100,Réalisé,10
2025-05-26 15:00:00,2025-05-26 15:15:00,Sarah Vincent,1022,Lèvres,Entretien annuel,15,50,Réalisé,17
2025-05-27 09:00:00,2025-05-27 09:20:00,Margaux Legrand,1173,Doigts,Séance électrolyse,20,65,Réalisé,9
2025-05-27 09:34:00,2025-05-27 10:04:00,Agathe Michel,1174,Lèvres,Séance électrolyse,30,90,Réalisé,11
2025-05-27 10:20:00,2025-05-27 10:55:00,Noémie Lambert,1140,Ventre,Séance électrolyse,35,0,Annulé,6
2025-05-27 11:06:00,2025-05-27 11:26:00,Agathe Moreau,1139,Visage,Séance électrolyse,20,65,Réalisé,5
2025-05-28 09:00:00,2025-05-28 10:30:00,Maya Richard,1191,Poitrine,Séance électrolyse,90,220,Réalisé,8
2025-05-28 10:43:00,2025-05-28 10:58:00,Pauline Lambert,1204,Menton,Consultation préalable,15,25,Réalisé,10
2025-05-28 11:13:00,2025-05-28 12:13:00,Anaïs Dupont,1184,Maillot,Séance électrolyse,60,150,Réalisé,10
2025-05-28 13:15:00,2025-05-28 13:30:00,Alice Richard,1119,Seins,Séance électrolyse,15,50,Réalisé,12
2025-05-29 09:00:00,2025-05-29 09:55:00,Louise Durand,1170,Aisselles,Séance électrolyse,55,140,Réalisé,13
2025-05-29 10:13:00,2025-05-29 10:48:00,Charlotte Girard,1157,Menton,Séance électrolyse,35,100,Réalisé,11
2025-05-30 09:00:00,2025-05-30 09:50:00,Elise André,1186,Lèvres,Séance électrolyse,50,130,Réalisé,7
2025-05-30 10:02:00,2025-05-30 10:17:00,Anaïs Robert,1207,Menton,Consultation préalable,15,25,Réalisé,12
2025-05-30 10:34:00,2025-05-30 11:14:00,Camille Robert,1200,Ventre,Séance électrolyse,40,0,Annulé,4
2025-05-30 11:23:00,2025-05-30 11:28:00,Chloé Durand,1118,Favoris,Séance électrolyse,5,25,Réalisé,13
2025-05-30 11:46:00,2025-05-30 11:51:00,Anaïs Morel,1125,Lèvres,Séance électrolyse,5,25,Réalisé,8
2025-05-31 10:00:00,2025-05-31 11:15:00,Emma Roux,1165,Dos,Séance électrolyse,75,0,Annulé,3
2025-06-02 09:00:00,2025-06-02 09:30:00,Louise Michel,1130,Dos,Séance électrolyse,30,90,Réalisé,8
2025-06-02 09:43:00,2025-06-02 10:43:00,Nina Dupont,1192,Poitrine,Séance électrolyse,60,150,Réalisé,5
2025-06-02 10:53:00,2025-06-02 11:28:00,Agathe Richard,1198,Lèvres,Séance électrolyse,35,100,Réalisé,10
2025-06-03 09:00:00,2025-06-03 09:15:00,Agathe Girard,1211,Sourcils,Consultation préalable,15,25,Réalisé,7
2025-06-03 09:27:00,2025-06-03 09:42:00,Camille Thomas,1126,Aisselles,Séance électrolyse,15,50,Réalisé,16
2025-06-03 10:03:00,2025-06-03 10:33:00,Jade Lambert,1162,Lèvres,Séance électrolyse,30,90,Réalisé,10
2025-06-04 09:00:00,2025-06-04 09:45:00,Camille Dupont,1168,Maillot,Séance électrolyse,45,120,Réalisé,11
2025-06-04 10:01:00,2025-06-04 10:46:00,Louise Roux,1151,Poitrine,Séance électrolyse,45,120,Réalisé,6
2025-06-04 10:57:00,2025-06-04 11:52:00,Amina Girard,1183,Menton,Séance électrolyse,55,140,Réalisé,13
2025-06-04 13:15:00,2025-06-04 13:40:00,Maëlys Mercier,1189,Favoris,Séance électrolyse,25,75,Réalisé,16
2025-06-04 14:01:00,2025-06-04 14:56:00,Eva Simon,1193,Ventre,Séance électrolyse,55,140,Réalisé,16
2025-06-04 15:17:00,2025-06-04 15:52:00,Lina Bonnet,1160,Ventre,Séance électrolyse,35,100,Réalisé,8
2025-06-04 16:05:00,2025-06-04 16:35:00,Jade Morel,1158,Lèvres,Séance électrolyse,30,90,Réalisé,15
2025-06-04 16:55:00,2025-06-04 17:50:00,Chloé Dupont,1194,Menton,Séance électrolyse,55,140,Réalisé,9
2025-06-05 09:00:00,2025-06-05 10:15:00,Lucie Dupont,1188,Visage,Séance électrolyse,75,0,Annulé,6
2025-06-05 10:26:00,2025-06-05 11:26:00,Emma Bertrand,1190,Menton,Séance électrolyse,60,150,Réalisé,19
2025-06-05 13:15:00,2025-06-05 14:15:00,Eva Robert,1203,Menton,Séance électrolyse,60,150,Réalisé,9
2025-06-05 14:29:00,2025-06-05 14:39:00,Noémie Petit,1132,Lèvres,Séance électrolyse,10,35,Réalisé,15
2025-06-05 14:59:00,2025-06-05 15:24:00,Emma Dupont,1161,Menton,Séance électrolyse,25,0,Annulé,6
2025-06-05 15:35:00,2025-06-05 16:30:00,Clara Francois,1201,Maillot,Séance électrolyse,55,140,Réalisé,12
2025-06-06 09:00:00,2025-06-06 09:15:00,Sarah Martin,1209,Ventre,Consultation préalable,15,0,Annulé,6
2025-06-06 09:26:00,2025-06-06 09:41:00,Elise Bonnet,1216,Lèvres,Consultation préalable,15,0,Annulé,7
2025-06-06 09:53:00,2025-06-06 10:43:00,Pauline Bertrand,1205,Lèvres,Séance électrolyse,50,130,Réalisé,13
2025-06-06 11:01:00,2025-06-06 11:36:00,Julie Vincent,1155,Menton,Séance électrolyse,35,100,Réalisé,14
2025-06-07 10:00:00,2025-06-07 10:15:00,Manon Fournier,1023,Menton,Entretien annuel,15,50,Réalisé,14
2025-06-07 10:34:00,2025-06-07 11:19:00,Marine Martin,1142,Dos,Séance électrolyse,45,120,Réalisé,5
2025-06-07 11:29:00,2025-06-07 11:44:00,Maëlys Vincent,1145,Orteils,Séance électrolyse,15,50,Réalisé,6
2025-06-07 11:55:00,2025-06-07 12:25:00,Manon Legrand,1187,Orteils,Séance électrolyse,30,90,Réalisé,10
2025-06-09 09:00:00,2025-06-09 09:10:00,Manon Bertrand,1115,Seins,Séance électrolyse,10,35,Réalisé,10
2025-06-09 09:25:00,2025-06-09 09:50:00,Anaïs David,1172,Doigts,Séance électrolyse,25,75,Réalisé,6
2025-06-11 09:00:00,2025-06-11 09:20:00,Hana Thomas,1149,Ventre,Séance électrolyse,20,65,Réalisé,5
2025-06-11 09:30:00,2025-06-11 10:00:00,Lina Roux,1147,Nuque,Séance électrolyse,30,90,Réalisé,7
2025-06-11 10:12:00,2025-06-11 11:02:00,Agathe Lefèvre,1195,Menton,Séance électrolyse,50,130,Réalisé,15
2025-06-11 11:22:00,2025-06-11 12:02:00,Noémie Michel,1166,Menton,Séance électrolyse,40,110,Réalisé,7
2025-06-11 13:15:00,2025-06-11 14:00:00,Jade Bertrand,1177,Lèvres,Séance électrolyse,45,120,Réalisé,7
2025-06-11 14:12:00,2025-06-11 14:27:00,Julie Vincent,1208,Aisselles,Consultation préalable,15,25,Réalisé,10
2025-06-12 09:00:00,2025-06-12 09:25:00,Zoé Girard,1148,Lèvres,Séance électrolyse,25,75,Réalisé,6
2025-06-12 09:36:00,2025-06-12 10:36:00,Agathe Thomas,1197,Menton,Séance électrolyse,60,150,Réalisé,5
2025-06-12 10:46:00,2025-06-12 12:16:00,Alice Lefèvre,1196,Dos,Séance électrolyse,90,220,Réalisé,5
2025-06-13 09:00:00,2025-06-13 09:20:00,Manon Bonnet,1133,Menton,Séance électrolyse,20,65,Réalisé,8
2025-06-13 09:33:00,2025-06-13 09:48:00,Sarah Garcia,1214,Doigts,Consultation préalable,15,25,Réalisé,16
2025-06-13 10:09:00,2025-06-13 10:29:00,Sarah Petit,1137,Sourcils,Séance électrolyse,20,65,Réalisé,16
2025-06-14 10:00:00,2025-06-14 10:35:00,Anaïs Thomas,1175,Aisselles,Séance électrolyse,35,100,Réalisé,6
2025-06-16 09:00:00,2025-06-16 09:35:00,Louise Bertrand,1169,Nuque,Séance électrolyse,35,0,Annulé,3
2025-06-16 09:43:00,2025-06-16 11:13:00,Alice Dupont,1202,Maillot,Séance électrolyse,90,220,Réalisé,5
2025-06-16 11:23:00,2025-06-16 12:18:00,Maëlys Morel,1171,Maillot,Séance électrolyse,55,140,Réalisé,6
2025-06-16 13:15:00,2025-06-16 13:35:00,Nina Mercier,1035,Aisselles,Entretien annuel,20,65,Réalisé,5
2025-06-16 13:45:00,2025-06-16 14:05:00,Emma Roux,1143,Lèvres,Séance électrolyse,20,65,Réalisé,9
2025-06-16 14:19:00,2025-06-16 15:19:00,Inès Robert,1199,Aisselles,Séance électrolyse,60,150,Réalisé,5
2025-06-16 15:29:00,2025-06-16 15:59:00,Lina Roux,1156,Seins,Séance électrolyse,30,90,Réalisé,9
2025-06-16 16:13:00,2025-06-16 16:38:00,Hana Durand,1127,Aisselles,Séance électrolyse,25,0,No-show,8
2025-06-16 16:51:00,2025-06-16 17:41:00,Emma Simon,1178,Menton,Séance électrolyse,50,130,Réalisé,5
2025-06-17 09:00:00,2025-06-17 09:15:00,Hana Durand,1215,Aisselles,Consultation préalable,15,25,Réalisé,13
2025-06-17 09:33:00,2025-06-17 10:48:00,Pauline Francois,1180,Poitrine,Séance électrolyse,75,180,Réalisé,5
2025-06-17 10:58:00,2025-06-17 11:18:00,Lucie Lefèvre,1114,Poitrine,Séance électrolyse,20,65,Réalisé,12
2025-06-17 11:35:00,2025-06-17 12:20:00,Eva Thomas,1185,Nuque,Séance électrolyse,45,120,Réalisé,7
2025-06-17 13:15:00,2025-06-17 14:05:00,Océane Legrand,1206,Nuque,Séance électrolyse,50,130,Réalisé,13
2025-06-17 14:23:00,2025-06-17 15:38:00,Agathe Martin,1167,Dos,Séance électrolyse,75,180,Réalisé,5
2025-06-18 09:00:00,2025-06-18 09:40:00,Margaux Dubois,1164,Aisselles,Séance électrolyse,40,110,Réalisé,10
2025-06-18 09:55:00,2025-06-18 10:20:00,Noémie David,1134,Aisselles,Séance électrolyse,25,75,Réalisé,11
2025-06-18 10:36:00,2025-06-18 11:21:00,Emma Bertrand,1179,Maillot,Séance électrolyse,45,120,Réalisé,8
2025-06-19 09:00:00,2025-06-19 09:15:00,Manon Roux,1212,Menton,Consultation préalable,15,25,Réalisé,20
2025-06-20 09:00:00,2025-06-20 10:30:00,Maya Richard,1191,Poitrine,Séance électrolyse,90,220,Réalisé,10
2025-06-21 10:00:00,2025-06-21 10:20:00,Pauline Michel,1131,Lèvres,Séance électrolyse,20,65,Réalisé,5
2025-06-21 10:30:00,2025-06-21 10:55:00,Anaïs Legrand,1152,Aisselles,Séance électrolyse,25,75,Réalisé,9
2025-06-23 09:00:00,2025-06-23 09:55:00,Elise André,1186,Lèvres,Séance électrolyse,55,140,Réalisé,15
2025-06-23 10:15:00,2025-06-23 10:45:00,Lucie Renaud,1163,Menton,Séance électrolyse,30,90,Réalisé,7
2025-06-23 10:57:00,2025-06-23 11:47:00,Pauline Lambert,1181,Nuque,Séance électrolyse,50,0,Annulé,2
2025-06-23 13:15:00,2025-06-23 13:35:00,Lina Dubois,1154,Lèvres,Séance électrolyse,20,65,Réalisé,20
2025-06-23 14:00:00,2025-06-23 14:40:00,Camille Bertrand,1182,Menton,Séance électrolyse,40,110,Réalisé,12
2025-06-23 14:57:00,2025-06-23 15:12:00,Inès Michel,1153,Seins,Séance électrolyse,15,50,Réalisé,5
2025-06-24 09:00:00,2025-06-24 09:15:00,Noémie Bertrand,1135,Maillot,Séance électrolyse,15,50,Réalisé,7
2025-06-24 09:27:00,2025-06-24 09:42:00,Anaïs Robert,1144,Visage,Séance électrolyse,15,50,Réalisé,5
2025-06-24 09:52:00,2025-06-24 10:12:00,Pauline Lefèvre,1128,Seins,Séance électrolyse,20,65,Réalisé,5
2025-06-24 10:22:00,2025-06-24 11:22:00,Anaïs Dupont,1184,Maillot,Séance électrolyse,60,150,Réalisé,6
2025-06-24 11:33:00,2025-06-24 12:08:00,Camille Robert,1200,Ventre,Séance électrolyse,35,100,Réalisé,11
2025-06-25 09:00:00,2025-06-25 09:25:00,Agathe Richard,1198,Lèvres,Séance électrolyse,25,75,Réalisé,8
2025-06-25 09:38:00,2025-06-25 10:23:00,Jade Petit,1176,Menton,Séance électrolyse,45,120,Réalisé,14
2025-06-25 10:42:00,2025-06-25 11:12:00,Maëlys Bonnet,1150,Visage,Séance électrolyse,30,90,Réalisé,12
2025-06-26 09:00:00,2025-06-26 09:25:00,Margaux Legrand,1173,Doigts,Séance électrolyse,25,0,Annulé,6
2025-06-26 09:36:00,2025-06-26 10:06:00,Agathe Michel,1174,Lèvres,Séance électrolyse,30,0,No-show,6
2025-06-26 10:17:00,2025-06-26 10:47:00,Zoé Thomas,1136,Nuque,Séance électrolyse,30,90,Réalisé,15
2025-06-26 11:07:00,2025-06-26 11:22:00,Camille Dupont,1210,Maillot,Consultation préalable,15,25,Réalisé,9
2025-06-26 11:36:00,2025-06-26 11:51:00,Agathe Legrand,1213,Aisselles,Consultation préalable,15,25,Réalisé,12
2025-06-27 09:00:00,2025-06-27 10:00:00,Nina Dupont,1192,Poitrine,Séance électrolyse,60,150,Réalisé,6
2025-06-28 10:00:00,2025-06-28 10:40:00,Louise Durand,1170,Aisselles,Séance électrolyse,40,0,Annulé,2
2025-06-28 10:47:00,2025-06-28 11:17:00,Agathe Simon,1138,Aisselles,Séance électrolyse,30,90,Réalisé,7
2025-06-28 11:29:00,2025-06-28 12:29:00,Eva Robert,1203,Menton,Séance électrolyse,60,0,Annulé,8
